Title_URL,Title,Date,Ticker,Content
https://finance.yahoo.com/news/why-hasbro-stock-popped-week-000919622.html,Why Hasbro Stock Popped This Week,"Thu, Apr 25, 2024, 8:09 PM EDT","HAS
            -0.09% ","Shares of Hasbro (NASDAQ: HAS), the toy and game maker known for products like Transformers, Magic: The Gathering, and Monopoly, were on the move this week as the stock beat quarterly estimates in spite of a decline in revenue.According to data from S&P Global Market Intelligence, the stock was up 17.6% for the week as of Thursday's close.<img alt=""Two kids playing on roller skates."" src=https://s.yimg.com/ny/api/res/1.2/g6jNbkaXohfJ3rjTxsA1.g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTY0MDtjZj13ZWJw/https://media.zenfs.com/en/motleyfool.com/ced99b64ce82c1e653c2f9e5ab61d97f class=caas-img>Image source: Getty Images.Is this the start of a turnaround?Revenue in the quarter fell 24%, primarily due to the sale of the Entertainment One video entertainment business. Excluding its effect, revenue was down 9% due to a 21% decline in its consumer products business. The challenges in the toy business reflect broader industry challenges and Hasbro's own decision to exit certain business lines and reduce closeout sales.The company finished the quarter with revenue of $757.3 million, though that still beat estimates at $738.6 million.While the decline in revenue might have been disappointing, investors focused their attention on the company's cost cuts, which led to improvements in the bottom line.Adjusted operating profit doubled to $148.6 million. Its adjusted operating margin improved from 4.9% to 19.6% as it slashed inventory by 53%, improved supply chain productivity, and reduced operating costs.On the bottom line, adjusted earnings per share jumped from $0.01 to $0.61, which topped the analyst consensus at $0.27.CEO Chris Cocks noted the strong performance of the company's licensing portfolio as it attempts to unlock the value of its intellectual property, a tried-and-true strategy in the children's entertainment industry.Can Hasbro keep climbing?Looking ahead, the company continues to expect revenue to decline. It forecasts a 7% to 12% decline in consumer products, a 3% to 5% decline in the Wizards of the Coast segment, and revenue in the Pro-forma entertainment segment down $15 million.On the bottom line, it forecast earnings before interest, taxes, depreciation, and amortization (EBITDA) of $925 million to $1 billion, meaning the stock trades at less than 10 times EBITDA. Its 4.3% dividend yield is enticing as well.While the revenue declines are disappointing, Hasbro seems to be on a path toward further gains.Should you invest $1,000 in Hasbro right now?Before you buy stock in Hasbro, consider this:The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and Hasbro wasn’t one of them. The 10 stocks that made the cut could produce monster returns in the coming years.Consider when Nvidia made this list on April 15, 2005... if you invested $1,000 at the time of our recommendation, you’d have $488,186!*Stock Advisor provides investors with an easy-to-follow blueprint for success, including guidance on building a portfolio, regular updates from analysts, and two new stock picks each month. The Stock Advisor service has more than quadrupled the return of S&P 500 since 2002*.Story continuesSee the 10 stocks »*Stock Advisor returns as of April 22, 2024Jeremy Bowman has no position in any of the stocks mentioned. The Motley Fool recommends Hasbro. The Motley Fool has a disclosure policy.Why Hasbro Stock Popped This Week was originally published by The Motley FoolView comments"
,,,,
https://finance.yahoo.com/news/billionaire-investor-ron-baron-says-235519778.html,Billionaire investor Ron Baron says Tesla stock has bottomed out and will 'go up huge' on the promise of more affordable vehicles,"Thu, Apr 25, 2024, 7:55 PM EDT","TSLA
            +4.97% ","Ron Baron once told Elon Musk to stop tweeting.Associated Press via Business Wire

Billionaire investor Ron Baron told CNBC that Tesla is ""going to go up huge.""

The stock has reached bottom after investors were unsure if the firm was scrapping plans for a low-cost model.

Baron sees all cars being EVs in 10 to 15 years, and cited Tesla's cost efficiency compared to rivals.

Tesla's stock has reached a positive inflection point and will leave recent lows in the dust now that the company is giving investors what they want, according to billionaire investor Ron Baron.

""Oh, it's going to go up huge,"" he told CNBC on Wednesday. ""Now is the bottom.""

So far this year, Tesla shares have crashed more than 34%, driven downwards by a first-quarter delivery slag, reports of a pivot towards robotaxis, and a string of leadership controversies.

But to the Baron Capital founder, eroding sentiment had less to do with how the electric vehicle maker performed, but whether CEO Elon Musk was still committed to coming through on promised projects.

""When I think about the reasons the stock is down, it's because people were concerned that he was going to abandon the idea of having a low-cost car and go all into robotaxis,"" Baron said.

Doubts first crept in after a Reuters article announced that Tesla was scrapping such plans, a report Musk then went on to deny.

But now, the company's recent earnings call made clear that it would accelerate production of a more affordable model, and would also unveil its robotaxi later this year. Baron expects the firm to make 5 million of the new low-cost vehicle.

He also cited that Tesla could make a profit by eventually selling its full-self driving technology to other carmakers.

While Tesla's earnings also showed a 9% slump in first-quarter revenue, its stock has jumped close to 18% since then.

Before Tuesday's results were published, some analysts have cited long-term burdens that will continue weighing on the company, including an EV recession and rising competition, whether domestically or in offshore markets.

But Baron doubled down that Tesla continues to have a lead, pointing out the firm's cost efficiency. In his view, all cars will also be electric in 10 to 15 years, and hybrids — popular among rivals — won't last.

Meanwhile, China's rising BYD competitor is the only profitable firm in the country, he said, and still does not make as much as Tesla.

Tesla is the biggest holding in the Baron Partners Fund, CNBC said. Previously, Baron disclosed that he has made nearly 20 times its Tesla investment since buying the stock a decade prior.

Read the original article on Business Insider

View Comments"
https://finance.yahoo.com/news/analysts-revisit-humana-stock-price-233104670.html,Analysts revisit Humana stock price targets amid Medicare Advantage hit,"Thu, Apr 25, 2024, 7:31 PM EDT","HUM
            -1.45% TGT
            -0.54% ","When then-President George W. Bush signed the Medicare Prescription Drug, Improvement, and Modernization Act of 2003, he said the act would help achieve ""a more modern Medicare system that includes prescription drug coverage and choices for seniors.""Under the act, private health plans approved by Medicare became known as Medicare Advantage Plans.Related: U.S. growth slowdown, with inflation spike, raises early stagflation risksRoughly 33.4 million people were enrolled in a Medicare Advantage plan at the start of 2024, according to the medical publication Stat, which analyzed federal data.Just over half of Americans on Medicare are enrolled in one of the plans large insurance companies offer.Earlier this month, shares of Humana  (HUM) , UnitedHealth  (UNH)  and CVS Health  (CVS)  tumbled when the U.S. Centers for Medicare & Medicaid Services said Medicare Advantage payments would rise only by an average of 3.7% next year.Analysts were looking for an increase of around 4.7%, based on the CMS's January proposal of 3.7%, following increases of around 1.22% each year between 2019 and 2024, according to preliminary CMS figures.The payments reimbursing insurers for treatment of U.S. patients over age 65 will be effectively lower than current levels when adjusted for costs and inflation.<img alt=""Analysts adjusted their stock price targets for Humana. <p>Humana</p>"" src=https://s.yimg.com/ny/api/res/1.2/9To0EOxwwR9mHTfEEMILjg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTU0MDtjZj13ZWJw/https://media.zenfs.com/en/thestreet_881/f17a1a10484626a866efd3fc425f033b class=caas-img>Analysts adjusted their stock price targets for Humana. HumanaMoreCEO: Company facing 'challenging time'On Wednesday, Humana reported first-quarter earnings of $7.23 per share. compared with $9.38 a year earlier, surpassing the FactSet consensus of $6.12.Revenue totaled $29.61 billion, up from $26.74 billion, beating Wall Street's call for $28.52 billion.Related: Analysts reset Facebook-parent Meta stock price targets amid post-earnings plungeHowever, Humana withdrew its already downscaled 2025 profit forecast, citing disappointing government Medicare reimbursement rates.At last check, Humana's shares were down $2.24% to $308.91. On Jan 2, the company's stock went for $470 per share.Humana CEO Bruce Broussard acknowledged to analysts during the company’s earnings call “that the industry is experiencing a dynamic and challenging time we must navigate.”“And while the current environment will create disruption for the industry in the near term, we continue to believe in the strong core fundamentals and growth outlook of the [Medicare Advantage] MA industry, and our ability to effectively compete in MA market remains intact,” he said.Regarding 2025, Broussard said the company expected benefit levels, planned stability and choice for seniors to be negatively impacted by the final MA rate notice, ""which is not sufficient to address their current medical cost trend environment and regulatory changes.""Story continuesSeveral Wall Street analysts adjusted their stock price targets for Humana after the earnings report.Oppenheimer analyst Michael Wiederhorn lowered the firm's price target on the company's shares to $370 from $415 while keeping an outperform rating on the stock.The firm said Humana handily topped first-quarter expectations and maintained the full-year 2024 guidance, highlighted by improving inpatient care trends in March and leading to an in-line medical loss ratio, or MLR, without any contribution from favorable fourth-quarter repayments for rehab services that seems likely.Analyst sees acquisition potentialLooking forward, management pulled its 2025 growth guidance of $6 to $10 earnings per share due to the rate pressures and Total Beneficiary Cost (TBC) limitations and said it will return to 3% margins beyond 2026, Oppenheimer said.Overall, Humana continues to face the magnified impact of Medicare Advantage due to its significant exposure. Still, the firm added that it boasts a portfolio with significant long-term margin upside.More Economic Analysis:Watch out for 8% mortgage ratesHot inflation report batters stocks; here's what happens nextInflation report will disappoint markets (and the Fed)RBC Capital lowered the firm's price target on Humana to $353 from $415 but kept an outperform rating on the shares after the first-quarter results and updated outlook.While management is taking 2025 adjusted earnings per share growth targets off the table for now, the company also stressed its continued commitment to margin improvement next year. The firm said pulling guidance does not signal that 2025 is a no-growth year.RBC added that it is still reducing its 2025 outlook for Humana to $20.28 per share from $23.87 per share.Cantor Fitzgerald adjusted its price target for Humana to $360 from the previous target of $391, while maintaining a neutral rating on the stock.The firm’s analysts noted that while Humana has maintained its full-year MLR at 90% and its forecast of roughly $16 earnings per share there remains some uncertainty around the new guidance for 2025.On Monday, Jefferies analyst David Windley said that Cigna Group  (CI)  could resume its abandoned plan to acquire Humana after the stock prices have moved to the point where a deal makes financial sense, Bloomberg reported.The two companies reportedly discussed a cash-and-stock deal in November, but talks fell when the sides couldn’t agree on a price. But now, with Humana’s stock falling and Cigna’s climbing, an acquisition seems plausible, Windley said.“The math now works for a CI+HUM fusion,” said Windley, adding that a deal for about $420 per Humana share was possible.Related: Veteran fund manager picks favorite stocks for 2024View comments (1)"
https://finance.yahoo.com/news/norwest-venture-partners-raises-3b-232438395.html,"Norwest Venture Partners raises $3B for 17th vehicle, maintaining fund size despite market downturn","Thu, Apr 25, 2024, 7:24 PM EDT",,"Norwest Venture Partners, a 65-year-old firm backed solely by Wells Fargo, has raised its 17th fund at $3 billion.

That's a noteworthy number, given that NVP last raised the same amount in December 2021. That was the peak of the venture boom, and at that time, the firm said it increased its capital pool by 50% (NVP's 2019 fund closed at $2 billion) because it needed to stay competitive in the dealmaking environment where round sizes and valuations have climbed to unprecedented levels.

But things have obviously changed since then. Investors are backing fewer companies, and valuations have dropped and may fall further.

Jeff Crowe, a senior managing partner, admitted that the investment rate in venture and certain sectors is slower than it was several years ago, but he said that dealmaking in certain strategies, sectors and geographies, such as growth equity, healthcare and India, is as robust as it was before the downturn.

""We've kept a very steady pace and have delivered a number of nice exits,"" Crowe told TechCrunch. ""We felt it makes sense to keep going at the same pace.""

Since closing its previous fund, the firm has helped 36 companies realize liquidity. Not all exits were great outcomes for the firm (NVP's portfolio company VanMoof filed for bankruptcy protection), but returns from certain exits greatly outweighed the losses, according to Crowe. He pointed to the firm's sale of Spiff to Salesforce, the buyout of Avetta by EQT for a reported $3 billion, and the IPO of Indian-based Five Star Business Finance.

Crowe declined to comment on returns, but said: ""This is fund 17. We've been doing this for a long time, and in the venture world, you get to stay in business if you deliver really good returns.""

NVP attributes much of its success to operating out of one large global multi-strategy fund. The firm invests in North America, India and Israel. It has an early-stage and growth equity business, and has recently added a biotech team to round out its existing healthcare practice.

The diversified approach allows the firm to adjust its strategy when the market changes. For instance, NVP planned to invest in crypto companies when it raised its last fund, but the sector fell out of favor shortly after that, and the firm didn't pursue many deals in the space.

""Our diversified strategy works well through ups and downs of investment cycles,"" Crowe said. ""It gives us flexibility. That's the beauty of it. We react faster to changes.""

View Comments"
https://finance.yahoo.com/news/pimco-says-boj-may-raise-231007007.html,Pimco Says BOJ May Raise Rates Higher Than Markets Expect,"Thu, Apr 25, 2024, 7:10 PM EDT","8301.T
            0.00% ","(Bloomberg) -- The Bank of Japan may raise interest rates three more times even after last month’s historic hike, according to Pacific Investment Management Co.Most Read from BloombergUS Economy Slows and Inflation Jumps, Damping Soft-Landing HopesMalaysia in Talks With Tycoons on Casino to Revive $100 Billion Forest CityBig Tech Surges in Late Hours on Blowout Earnings: Markets WrapJavier Milei Fuels Wild Rally That Makes Peso No. 1 in WorldBiden’s Gains Against Trump Vanish on Deep Economic Pessimism, Poll Shows“This is really, from our standpoint, sort of the beginning of the adjustment of monetary policy in Japan rather than the end game,” said Sachin Gupta, a portfolio manager who helps oversee more than $40 billion in assets at Pimco and is underweight Japan bonds. While some market participants are expecting another half point or so of hikes this year, “we think there is a possibility they go a little bit higher, maybe 0.75%.”Gupta, who sees Japan’s tightening cycle possibly extending to 2025, made the comments a day before a highly anticipated BOJ policy decision. With the yen hovering near a 34-year low and bond yields edging toward 1%, traders are awaiting policy cues from Governor Kazuo Ueda to determine the market’s direction.The money manager’s views are in line with data which show that Japan’s inflation rate has trended at or climbed above the BOJ’s 2% target every month for the past two years. Strong wage increases resulting from this year’s negotiations with unions are also adding to the pressure.“When we look further out, we believe this is the start of a hiking cycle in Japan,” Gupta, a 26-year investment veteran, said in an interview from Hong Kong. While Japan’s tightening path will differ from peers which also held sub-zero borrowing costs such as Europe, this is “still a very important shift in monetary policy,” he said, considering where Japanese interest rates have been.The BOJ is forecast to keep its interest rate settings unchanged Friday, with the yen’s recent plunge making it more likely the bank will tone down its stance on keeping policy easy, according to a Bloomberg survey.Bond BetsWhile Newport Beach-based Gupta is “under-allocated” on Japan government debt, he’s more bullish about other developed-market bonds.He favors gilts and European government bonds, along with notes from Canada, Australia and New Zealand. “Growth has been weaker in the developed world outside of the US,” he said, adding to the case for policy easing in many of these major markets this year.He’s more cautious on the US, where he sees risks of higher-for-longer rates amid a strong economy.Story continues“The US is going to be somewhere in the back of the queue simply because growth remains more resilient,” he said. “It makes other duration globally more attractive on a relative basis.”Most Read from Bloomberg BusinessweekUS White-Collar Job Growth Stalls, Even in Pandemic BoomtownsCaught Between the US and China, a Powerful AI Upstart Chooses SidesA Hedge Fund Billionaire’s Cash Helped Fund a ‘Predatory’ LenderStudio Behind Dune Eyes Growth, Even Without a Paramount MergerHow North Korea’s Man in the West Ran Afoul of US Authorities©2024 Bloomberg L.P.View comments"
https://finance.yahoo.com/news/skechers-stock-jumps-strong-q1-230523070.html,Skechers Stock Jumps On Strong Q1 Earnings: The Details,"Thu, Apr 25, 2024, 7:05 PM EDT","SKX
            -0.56% ","Skechers Stock Jumps On Strong Q1 Earnings: The Details

Skechers U.S.A. Inc (NYSE:SKX) shares are rising in Thursday’s after-hours session after the company reported better-than-expected financial results for the first quarter.

What Happened: Skechers first-quarter revenue increased 12.5% year-over-year to $2.251 billion, which beat the consensus estimate of $2.204 billion, according to Benzinga Pro. The lifestyle footwear company reported quarterly earnings of $1.33 per share, which beat analyst estimates of $1.10 per share.

Wholesale sales were up 9.8% in the quarter, while direct-to-consumer sales jumped 17.3%. Gross margins came in at 52.5%.

“We began the new year by setting a new sales record, delivering results above expectations, and further expanding the Skechers brand globally,” said Robert Greenberg, Skechers’ CEO.

“With our focus on evolving and innovating our extensive product offering, best-in-class partnerships with our distribution network, and exceptional global demand, we are confident that Skechers will have another record-breaking year.”

Outlook: Skechers sees second-quarter revenue in the range of $2.175 billion to $2.225 billion versus estimates of $2.202 billion. The company anticipates second-quarter earnings of 85 to 90 cents per share versus estimates of $1.09 per share.

View more earnings on SKX

Skechers raised its full-year 2024 revenue guidance from $8.6 billion to $8.8 billion to $8.725 billion to $8,875 billion versus estimates of $8.781 billion. The company also raised its full-year EPS outlook from $3.65 to $3.85 to $3.95 to $4.10 versus estimates of $3.90.

“We remain committed to our growth strategy, further expanding our global reach and helping shoppers around the world enjoy the comfort and value of our Skechers products, and we have continued confidence in our goal of achieving $10 billion in sales by 2026,” said John Vandemore, CFO of Skechers.

A conference call to discuss these results kicked off at 4:30 p.m. ET.

Check This Out: Intel Shares Fall On Q1 Revenue Miss, Weak Q2 EPS Guidance

SKX Price Action: Skechers shares were up 7.14% after hours at $63 at the time of publication, according to Benzinga Pro.

Photo: Jason Goh from Pixabay.

""ACTIVE INVESTORS' SECRET WEAPON"" Supercharge Your Stock Market Game with the #1 ""news & everything else"" trading tool: Benzinga Pro - Click here to start Your 14-Day Trial Now!

Get the latest stock analysis from Benzinga?

SKECHERS USA (SKX): Free Stock Analysis Report

This article Skechers Stock Jumps On Strong Q1 Earnings: The Details originally appeared on Benzinga.com

© 2024 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.

View Comments"
https://finance.yahoo.com/news/analysts-reboot-stock-price-target-230300533.html,Analysts reboot stock price target for GE Aerospace after earnings,"Thu, Apr 25, 2024, 7:03 PM EDT","GE
            +1.30% GEHC
            -0.89% GEV
            +1.46% TGT
            -0.54% BA
            +1.51% ","On May 29, 1453, Constantinople, the capital of the Byzantine Empire, fell to the Ottoman Empire after a 53-day siege, an event that historians say marked the end of the Middle Ages.Now you may be asking: That's very interesting, but what the hell does it have to do with me?Related: Analysts reset Facebook-parent Meta stock price targets amid post-earnings plungeWell, just keep your shirt on and we'll get it to that in a minute.Our story moves to the modern world, where on Tuesday, April 23, General Electric posted better-than-expected first-quarter earnings and lifted its full-year-profit forecasts, as what was the iconic industrial group launched its new future as an aerospace company.Earlier this month, GE completed its historic split into three separate and independently operated companies: GE Healthcare, GE Vernova and GE Aerospace.In its final report as a combined company, General Electric posted adjusted earnings of 82 cents a share, more than double the year-earlier tally and well ahead of the Wall Street consensus estimate of 66 cents a share.GE Aerospace, which inherits the  (GE)  ticker on the NYSE, saw revenue rise 15% to $8.1 billion, with operating profit up 24% to $1.5 billion.On April 23, Larry Culp, who was chief executive of the group and now helms GE Aerospace, welcomed analysts to “our first earnings call as GE Aerospace, now a pure-play global leader in propulsion, services and systems.”<img alt=""GE Aerospace CEO Larry Culp.<p>Ilya S&period; Savenok&sol;Getty Images</p>"" src=https://s.yimg.com/ny/api/res/1.2/9JvA8S1h6OHluwD9u0PMJg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTY0MDtjZj13ZWJw/https://media.zenfs.com/en/thestreet_881/67c3369ba4c36ed53a524483cd09b2d6 class=caas-img>GE Aerospace CEO Larry Culp.Ilya S. Savenok/Getty ImagesMoreCEO notes 'incredible responsibility'“We're wholly focused on our aerospace and defense customers, serving the 900,000 passengers in the air right now with our technology under wing,” Culp said.“It's an incredible responsibility for our teams globally and why we take safety and quality so seriously,"" he said.Related: Analysts reset Facebook-parent Meta stock price targets amid post-earnings plungeCulp said that the company's commercial propulsion fleet is the industry's largest and youngest, ""thanks to our world-class engineering and services teams.""""And in defense, we're proud to be the rotorcraft and combat engine provider of choice, powering two-thirds of these aircraft worldwide,"" he said. That's ""a massive part of our businesses and aftermarket services, representing 70% of our $32 billion in revenue.""Culp has also forecast that operating profit for the new GE business would reach $10 billion by 2028, citing the surge in aircraft demand tied to two of its biggest customers: Boeing and Airbus  (EADSY) .Story continuesAnalysts react to GE Aerospace reportSeveral Wall Street analysts responded positively to GE Aerospace's results and adjusted their stock price targets accordingly.Bank of America analysts raised their stock price target on GE Aerospace to $180 a share from $165 and reiterated their buy rating.B of A referred to Boeing's  (BA)  recent ""quality issues,"" including a Jan. 5 incident in which a door plug blew off an Alaska Airlines  (ALK)  flight shortly after takeoff, which the investment firm said ""impacted the entire aerospace industry.""Related: Analysts overhaul GM stock price target after earnings""Investors are concerned about how difficult the production turnaround could be and how this could affect the entire ecosystem (from airlines, to competitors, to suppliers),"" B of A said in a research note. ""However, this is not new.""The firm's analysts said that they have highlighted over the past decade the deteriorating engineering strength and quality erosion at Boeing, ""yet, the story is not over and we see a brighter future ahead.""Now, here's where Constantinople comes in. (See, we told you we'd get there.)""In a parallel to the Middle Ages, we view the ongoing Boeing struggles as representing the fall of Constantinople that marked the official end of the Dark Ages,"" B of A said.Analysts see an 'Aerospace Renaissance'""GE Aero is Da Vinci, Galileo, or Shakespeare,"" the firm continued. ""GE's focus on operational excellence, safety & quality, supply chain health and R&D to create the future of aerospace positions the company to lead the Aerospace Renaissance, in our view.""B of A analysts said GE was strongly positioned to benefit from secular commercial aerospace growth.More Wall Street Analysts:Analyst unveils new Nike price target ahead of big summer for sportsAnalysts weigh in on Google-parent Alphabet’s stock after cloud eventAnalysts revamp Disney stock price target after proxy fight""The company boasts a unique portfolio with exposure across aircraft [original-equipment] manufacturers, aircraft classes, legacy/new/next generation platforms, and aftermarket/OE customers,"" the firm said.GE is not only differentiating among other aerospace names on how strongly it is managing the present, B of A said. The company also leads the R&D efforts to create the future of aerospace, as the company will invest nearly $2 billion of R&D this year in commercial and defense opportunities.Other analysts stepped up to show their support for GE Aerospace.Argus raised the firm's price target on the company to $180 from $170 per share and kept a buy rating on the stock after the better-than-expected first-quarter results.The company's earnings remain understated due to the ongoing turnaround, management has shown confidence in GE's outlook by raising the quarterly dividend, and the stock's valuation measures ""remain attractive,"" the analyst tells investors in a research note.Citi raised the firm's price target on GE Aerospace to $186 from $120.43 and reiterated a buy rating on the shares. The company's first quarter was better than expected and it modestly increased its full-year outlook for earnings before interest and taxes, the investment firm said. It added that commercial after-market demand remains robust.RBC Capital Markets analysts also boosted their price target, to $175 from $165, while affirming their outperform rating. They expressed confidence in GE Aerospace's 2024 outlook, supported by the strong financial metrics reported for the first quarter.Related: Veteran fund manager picks favorite stocks for 2024View comments"
https://finance.yahoo.com/news/tech-reverses-us-stock-losses-225338150.html,"Tech Reverses US Stock Losses, BOJ in Focus: Markets Wrap","Thu, Apr 25, 2024, 8:20 PM EDT","GOOG
            -1.96% MSFT
            -2.45% ","(Bloomberg) -- Stellar earnings reports from Microsoft Corp. and Alphabet Inc triggered an after-hours tech rally that sent US futures higher. Japan’s stocks were rangebound before a monetary policy decision.Most Read from BloombergUS Economy Slows and Inflation Jumps, Damping Soft-Landing HopesMalaysia in Talks With Tycoons on Casino to Revive $100 Billion Forest CityBig Tech Surges in Late Hours on Blowout Earnings: Markets WrapJavier Milei Fuels Wild Rally That Makes Peso No. 1 in WorldBiden’s Gains Against Trump Vanish on Deep Economic Pessimism, Poll ShowsFutures contracts for the S&P 500 rallied 0.8% in early Asian trading, while those for the Nasdaq 100 rose more than 1%. The moves unwound Thursday’s losses of around 0.5% for each benchmark and came after Microsoft and Alphabet both beat Wall Street profit estimates. Snap Inc. also rallied in late trading on a bullish revenue projection.Japanese stocks were mixed in opening trade on Friday, while South Korean shares rose. Australian shares retreated, weighed down by BHP Group Ltd., which declined following news of its takeover bid for Anglo American Plc. Futures contracts in Hong Kong also fell.The yen was little changed before a Bank of Japan interest-rate decision and a Jiji report said authorities will consider measures to shrink government bond purchases at the Friday meeting. Policymakers are forecast to leave rates unchanged after the yen slid to the lowest level against the dollar since 1990 this week.Treasuries opened little changed following further losses on Thursday when the latest US data pushed back expectations for Federal Reserve interest-rate cuts. Australian 10-year yields rose more than 10 basis points, while New Zealand’s equivalent benchmark yield climbed around seven basis points.The US core PCE price index advanced at a faster-than-expected 3.7% clip. The print combined with a US gross domestic product data that trailed all forecasts to rekindle the specter of stagflation.“This report was the worst of both worlds: economic growth is slowing and inflationary pressures are persisting,” said Chris Zaccarelli at Independent Advisor Alliance. “The Fed wants to see inflation start coming down in a persistent manner, but the market wants to see economic growth and corporate profits increasing.”Tech OptimismA $250 billion exchange-traded fund tracking the Nasdaq 100 (ticker: QQQ) climbed 1.2% after the close of regular trading on Thursday. In a sigh of relief to investors worried about lofty valuations of the sector that has powered the bull market, Alphabet crushed sales estimates and announced a dividend. Fellow megacap Microsoft also beat forecasts, lifted by corporate demand for the software maker’s cloud and artificial-intelligence offerings.Story continuesInvestors have shown they are excited about the prospects of AI — but want tech companies to continue to focus on revenue and profit in the meantime.Like other big techs, Alphabet has been plowing money into developing AI, a strategy that has helped drive demand for its cloud services. Google is a distant third in the cloud-computing market, trailing Amazon.com Inc. and Microsoft, but the company’s prowess in AI could help it close the gap.Key events this week:Japan rate decision, Tokyo CPI, inflation and GDP forecasts, FridayUS personal income and spending, PCE deflator, University of Michigan consumer sentiment, FridayExxon Mobil, Chevron earnings, FridaySome of the main moves in markets:StocksS&P 500 futures rose 0.7% as of 9:03 a.m. Tokyo timeNasdaq 100 futures rose 1.1%Hang Seng futures fell 0.1%Japan’s Topix was little changedAustralia’s S&P/ASX 200 fell 0.6%CurrenciesThe Bloomberg Dollar Spot Index was little changedThe euro was little changed at $1.0725The Japanese yen was little changed at 155.62 per dollarThe offshore yuan was little changed at 7.2563 per dollarCryptocurrenciesBitcoin fell 0.4% to $64,527.01Ether fell 0.6% to $3,155.96BondsThe yield on 10-year Treasuries was little changed at 4.71%Japan’s 10-year yield advanced four basis points to 0.930%Australia’s 10-year yield advanced 14 basis points to 4.54%CommoditiesWest Texas Intermediate crude rose 0.3% to $83.81 a barrelSpot gold was little changedThis story was produced with the assistance of Bloomberg Automation.--With assistance from Rita Nazareth.Most Read from Bloomberg BusinessweekUS White-Collar Job Growth Stalls, Even in Pandemic BoomtownsCaught Between the US and China, a Powerful AI Upstart Chooses SidesA Hedge Fund Billionaire’s Cash Helped Fund a ‘Predatory’ LenderStudio Behind Dune Eyes Growth, Even Without a Paramount MergerHow North Korea’s Man in the West Ran Afoul of US Authorities©2024 Bloomberg L.P.View comments"
https://finance.yahoo.com/news/stock-market-today-us-indexes-220049761.html,Stock market today: US indexes drop as 1st-quarter GDP growth comes in weaker than expected,"Thu, Apr 25, 2024, 6:49 PM EDT",,"The US economy grew at an annualized rate of 1.6% in the first quarter of 2024.Photo by Michael Nagle/Xinhua via Getty Images)

US stocks fell sharply Thursday as data showed the US economy grew much slower than expected to start 2024.

The report also showed consumer prices rising in the quarter, complicating the Fed's rate-cut decision.

Bond yields jumped, with the US 10-year Treasury hitting the highest in five months.

US stocks opened lower on Thursday as the Bureau of Economic Analysis reported that US economic growth was weaker than expected in the first three months of this year.

US GDP grew by 1.6% on an annualized basis in the first quarter, well below expectations of 2.4% and far short of the 3.4% increase in the final quarter of 2023.

While slower economic growth could bolster the case for the Federal Reserve to ease monetary policy, the GDP report on Thursday also showed consumer prices rising in the quarter, complicating the central bank's mission of fighting inflation without sparking an economic slowdown.

The market will be focused on personal consumption expenditures data, the Fed's preferred inflation measure, which is due out on Friday.

Bond yields jumped as traders reacted to the economic data. The 10-year Treasury rose to its highest level in five months, spiking five basis points to 4.706%.

""The softer first read of Q1 GDP could shift - again- the Fed's timetable for initiating the rate easing cycle, with July coming back into play,"" Quincy Krosby, chief global strategist at LPL Financial, said after the GDP report.

""If the PCE report due tomorrow similarly suggests the downward path of inflation has begun to once again gain momentum, it could serve as a catalyst for the market.""

Meta shares dragged the wider tech sector down Thursday, with shares of the Facebook parent plunging 15% after it reported earnings results that beat estimates but delivered disappointing guidance.

Here's where US indexes stood shortly after at the 9:30 a.m. opening bell on Thursday: 

S&P 500: 5,006.32, down 1.3%

Dow Jones Industrial Average: 37,929.84, down 1.4% (531 points)

Nasdaq Composite: 15,418.33, down 1.9%

Here's what else is going on: 

Trump Media has gotten Congress involved in its crusade against short sellers.

Tesla has a four-part path to generate 35% upside for its stock, Bank of America says.

Billionaire Howard Marks says AI isn't immune to a crash.

In commodities, bonds, and crypto: 

West Texas Intermediate crude oil edged up to $82.84 a barrel. Brent crude, the international benchmark, ticked up to 88.05 a barrel.

Gold rose 0.2% to $2,343.70 an ounce.

The 10-year Treasury yield rose five basis points to 4.706%.

Bitcoin fell 4% to $63,154.

Read the original article on Business Insider

View Comments"
